class_name,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
A,0.290575594,0.877864957,5.70E-09,0.371677935,0.824241519,-0.039048061,0.426903009,0.720864654,-0.062638529,0.443712294,0.614776969,-0.086854465,0.453234792,0.525378942,-0.112948224,0.384308428,0.577984631,-0.023706609,0.395112455,0.459788561,-0.052859843,0.395394295,0.38610667,-0.075226717,0.393490881,0.322242647,-0.091985106,0.335890293,0.562404513,-0.031610712,0.34707424,0.424629688,-0.059149262,0.350616574,0.341364592,-0.089488618,0.354688734,0.262789339,-0.112490833,0.288039982,0.572021365,-0.046284582,0.292637438,0.442276359,-0.078272887,0.296768337,0.362387836,-0.11069686,0.303422838,0.292063117,-0.132492989,0.238999158,0.604942441,-0.065407507,0.239885792,0.504578173,-0.095050313,0.245098948,0.438841105,-0.118372642,0.253034353,0.376235545,-0.135278091
A,0.289335191,0.877815127,5.79E-09,0.372095108,0.823933721,-0.038422555,0.427230835,0.719670415,-0.061730772,0.44370231,0.613520026,-0.08576671,0.454644442,0.524227083,-0.111836053,0.383909345,0.577030659,-0.024112193,0.395317227,0.458392382,-0.053332917,0.395390213,0.384911776,-0.075551718,0.393424511,0.321301818,-0.092109837,0.335458606,0.561504424,-0.032219183,0.346167147,0.422876358,-0.059997123,0.349381208,0.339591712,-0.090268999,0.353226215,0.261494696,-0.113133892,0.287881374,0.571451187,-0.046970032,0.292429447,0.440727502,-0.079237886,0.296963662,0.36049667,-0.111732729,0.303956538,0.290483057,-0.13349767,0.239279717,0.604645669,-0.066064745,0.239474446,0.504559934,-0.095884278,0.244328216,0.438709795,-0.119275905,0.252092153,0.376520276,-0.136210695
A,0.293999702,0.874304175,5.99E-09,0.374501795,0.820510149,-0.039389487,0.42928189,0.717796326,-0.06235889,0.445265412,0.611832738,-0.085827805,0.455087394,0.522453487,-0.111115813,0.38608709,0.574482918,-0.022700578,0.397582948,0.457213998,-0.051221393,0.39787975,0.384852231,-0.072985888,0.396306545,0.321604759,-0.089202344,0.337985277,0.558497787,-0.029949749,0.3486844,0.421401143,-0.05671984,0.351769239,0.339064032,-0.086316086,0.355849773,0.26145941,-0.108826049,0.290783912,0.568330586,-0.044118065,0.295332313,0.439505279,-0.07582432,0.299260169,0.360767543,-0.107826501,0.306345671,0.292151392,-0.129297316,0.242161483,0.601496041,-0.062833361,0.242640257,0.50429517,-0.092141569,0.247625053,0.440646708,-0.115109563,0.255973279,0.380553484,-0.131716385
A,0.295048147,0.871943593,5.80E-09,0.377029598,0.816912174,-0.037449315,0.430471092,0.714356482,-0.060923804,0.445269048,0.609445333,-0.085525654,0.455341935,0.521389365,-0.112216778,0.385906696,0.573113143,-0.02407288,0.397870451,0.455786973,-0.054223817,0.398765504,0.383295566,-0.076952122,0.397989422,0.319423705,-0.093894489,0.33774808,0.558411717,-0.03348555,0.348419428,0.421366632,-0.062366348,0.351885319,0.33956784,-0.092722274,0.356767714,0.261482865,-0.115694918,0.290732712,0.569518864,-0.049584262,0.295534045,0.441334158,-0.082889453,0.300495476,0.362845868,-0.114980839,0.308644682,0.293389738,-0.136489332,0.242703676,0.60386765,-0.070053011,0.24350974,0.506207466,-0.100609407,0.249148041,0.442808986,-0.123728916,0.258229792,0.382463753,-0.140467942
A,0.295205355,0.870298326,5.73E-09,0.377196848,0.815885186,-0.037964866,0.430913806,0.713591993,-0.061633822,0.445674986,0.60864979,-0.086258516,0.455621362,0.521034062,-0.112892576,0.386441886,0.573254168,-0.024790196,0.398220152,0.455950618,-0.054834612,0.399025649,0.383392513,-0.077346846,0.398008436,0.319800675,-0.094118737,0.338109195,0.55844754,-0.033765882,0.349111408,0.421303183,-0.062520385,0.352844089,0.339494169,-0.09265434,0.357802689,0.261558384,-0.115431465,0.290928185,0.569202185,-0.049400181,0.295877457,0.44101733,-0.082483992,0.300903141,0.362563878,-0.114332318,0.308980584,0.293282241,-0.135634795,0.242694855,0.603044391,-0.069426902,0.243845806,0.504979849,-0.099737689,0.249491006,0.441345692,-0.122702502,0.258403689,0.380883574,-0.139298975
A,0.295710295,0.866144896,5.80E-09,0.375435829,0.812428355,-0.039969709,0.428962111,0.712506831,-0.064095706,0.44480899,0.608774662,-0.088649079,0.455479652,0.521816015,-0.114975855,0.386548668,0.57171607,-0.025517788,0.397861987,0.454699785,-0.055058908,0.397845626,0.382645845,-0.077358395,0.395980984,0.319679528,-0.093990542,0.338700294,0.556505203,-0.032943889,0.349941254,0.421001256,-0.061010737,0.353185534,0.340371907,-0.090801895,0.357919335,0.26386416,-0.113366261,0.291910589,0.566516638,-0.047179051,0.296966076,0.440069079,-0.079812691,0.301118016,0.362830013,-0.111561611,0.308802366,0.294776827,-0.132796973,0.243765205,0.599417627,-0.06596718,0.24497208,0.503141403,-0.095980875,0.250740647,0.440787941,-0.118916839,0.260035306,0.381871611,-0.135455936
A,0.296986163,0.863134146,5.72E-09,0.376023173,0.808850527,-0.037428565,0.428165674,0.709240675,-0.059573542,0.443160772,0.606047988,-0.08259999,0.452239752,0.519587159,-0.107260652,0.385927379,0.569189906,-0.020004453,0.396778107,0.454717338,-0.047467399,0.396833748,0.383717,-0.068654865,0.39521867,0.321601152,-0.08454369,0.338965535,0.554221988,-0.027979085,0.349205583,0.421143472,-0.05380949,0.352288902,0.341564685,-0.082321107,0.35718751,0.266243964,-0.104034707,0.292863041,0.564092338,-0.042761564,0.297390431,0.440314472,-0.07325045,0.301629454,0.364385366,-0.103536807,0.309613436,0.297831804,-0.123922899,0.245473802,0.596594453,-0.062069915,0.24621357,0.502899885,-0.090084895,0.251879811,0.44258076,-0.111629553,0.261276364,0.385910451,-0.127241373
A,0.297067016,0.858518243,5.41E-09,0.375657648,0.805299461,-0.036136843,0.427089304,0.705543756,-0.0569802,0.441402644,0.60310638,-0.078696474,0.451021582,0.517864347,-0.101848021,0.385503739,0.566957891,-0.017534191,0.396275401,0.455039173,-0.043181088,0.396028668,0.386248946,-0.062789612,0.393759072,0.326408207,-0.077314749,0.338960797,0.551132083,-0.024704209,0.349969029,0.419494987,-0.048455887,0.353035361,0.342010707,-0.075230457,0.357538968,0.269165277,-0.095493972,0.293649703,0.559606791,-0.038582213,0.299181998,0.435527921,-0.066789538,0.303842425,0.361210287,-0.095241413,0.3116467,0.297218829,-0.114304207,0.246856391,0.589995325,-0.056917451,0.24823375,0.496856302,-0.082907587,0.253656358,0.435297251,-0.103315145,0.2625193,0.376864105,-0.11804457
A,0.297299057,0.857791305,5.51E-09,0.375256419,0.804563105,-0.036804069,0.427468091,0.703948498,-0.057873387,0.442606449,0.601479352,-0.07967715,0.450578511,0.516151667,-0.102953672,0.385598153,0.565008819,-0.018145949,0.396133095,0.453919172,-0.044410143,0.395986319,0.385108531,-0.064591154,0.393973112,0.325210303,-0.079510748,0.339133054,0.549657404,-0.025294174,0.349555641,0.418601513,-0.049543753,0.352671713,0.341137052,-0.076833561,0.357322872,0.268004566,-0.097525224,0.293752432,0.559063256,-0.039293595,0.298697352,0.435665786,-0.068103105,0.303272754,0.3613244,-0.097175039,0.311079383,0.296897054,-0.11666818,0.246895075,0.590354204,-0.057801329,0.247723639,0.49794656,-0.084255479,0.253051043,0.437108278,-0.105074622,0.261853397,0.37932685,-0.120126426
A,0.295028716,0.850650072,5.96E-09,0.372352004,0.798070669,-0.035649035,0.425711095,0.700229228,-0.055777796,0.441297263,0.598983884,-0.076723747,0.448145837,0.514838099,-0.098948598,0.385981023,0.565374851,-0.015390095,0.395577848,0.455175042,-0.040233698,0.395650029,0.387431026,-0.059190787,0.393480748,0.328362852,-0.073050268,0.340822607,0.549867272,-0.022290882,0.351515114,0.420881093,-0.04497049,0.354835063,0.345077455,-0.070582315,0.359323621,0.273291558,-0.089833915,0.296687424,0.557897031,-0.036033846,0.301736653,0.435839653,-0.063085057,0.305344582,0.362257302,-0.090281755,0.311949819,0.298860013,-0.10835433,0.251247704,0.587004185,-0.054340098,0.253511846,0.494427025,-0.078973345,0.258214295,0.433502614,-0.098331124,0.266159207,0.375809163,-0.112225734
A,0.297896713,0.843999326,5.81E-09,0.374731749,0.791777015,-0.033935558,0.425862044,0.697435796,-0.053032063,0.440106452,0.599030197,-0.073390529,0.448244274,0.516737103,-0.095100991,0.386087,0.563002765,-0.01126773,0.396011025,0.455093145,-0.034423735,0.395596743,0.387835115,-0.053088844,0.393171668,0.328768522,-0.067136541,0.341351449,0.548242033,-0.01868342,0.351326406,0.421612263,-0.039952647,0.353619546,0.346348077,-0.065911375,0.356890351,0.276336372,-0.08570715,0.297772765,0.556652427,-0.032852802,0.30290091,0.437791765,-0.059132077,0.306822658,0.366102904,-0.086984985,0.313363433,0.303996474,-0.105751604,0.253131002,0.585570216,-0.051423222,0.25433594,0.496227771,-0.075799994,0.260069311,0.438542366,-0.095415518,0.268785,0.384085327,-0.109680511
A,0.297832757,0.841481805,5.64E-09,0.374481916,0.790157914,-0.033278774,0.426054746,0.69596982,-0.052415781,0.441402793,0.598351538,-0.072836228,0.449381292,0.516385794,-0.094790049,0.385923803,0.562010229,-0.012948019,0.396214902,0.454361379,-0.036741953,0.396441817,0.387031436,-0.055923197,0.394720644,0.328248978,-0.070404835,0.341411591,0.547763467,-0.020788126,0.350966096,0.422008038,-0.042895705,0.35377866,0.346971154,-0.069294736,0.357747316,0.277374119,-0.089437962,0.297852784,0.55667156,-0.035112116,0.302286744,0.439257026,-0.061903156,0.306426853,0.367812455,-0.09008202,0.313364893,0.305969536,-0.109139308,0.253256053,0.586129546,-0.053682309,0.253899515,0.497951806,-0.078383073,0.259320021,0.441143155,-0.098147467,0.267740726,0.387884498,-0.112566419
A,0.301565558,0.835190773,5.60E-09,0.376024902,0.785291553,-0.030142868,0.427367002,0.689299941,-0.045439243,0.442628384,0.591454566,-0.062004779,0.450506389,0.513070524,-0.07989952,0.388419807,0.562258184,-0.006967523,0.399224102,0.458803773,-0.027641648,0.399227053,0.394225001,-0.044238012,0.397128731,0.337626159,-0.056613229,0.346265614,0.546760678,-0.013885846,0.35856539,0.425849259,-0.032399125,0.362336427,0.352309823,-0.055894528,0.36656794,0.28367573,-0.073910467,0.304743707,0.553737283,-0.027163709,0.311587781,0.438550711,-0.050568242,0.315835238,0.368242294,-0.075984843,0.322106302,0.308481246,-0.093072861,0.262093484,0.580489755,-0.044593934,0.264539421,0.494306773,-0.066432454,0.269491076,0.437103212,-0.084257588,0.27666676,0.383134365,-0.097109459
A,0.305051237,0.829132497,5.87E-09,0.377937734,0.779997289,-0.029596381,0.42774564,0.687957704,-0.044152427,0.44245097,0.592777491,-0.06013912,0.449775934,0.516223013,-0.077126734,0.390937358,0.561586022,-0.002589225,0.40059492,0.461174309,-0.021468787,0.40068987,0.398447692,-0.037223049,0.398614317,0.343720138,-0.049068198,0.350160271,0.54664588,-0.009258728,0.361449808,0.429100037,-0.02595618,0.364522994,0.358377755,-0.048841026,0.368159711,0.292712212,-0.06638182,0.309872389,0.553466976,-0.022523386,0.316267967,0.442009836,-0.044736464,0.32004413,0.37477541,-0.069910243,0.325914085,0.317661554,-0.086757824,0.268019766,0.579092085,-0.039952457,0.270422369,0.496805459,-0.060836945,0.274944603,0.441937447,-0.07846491,0.281895757,0.389856637,-0.091184378
A,0.308917522,0.823372602,5.54E-09,0.379858285,0.77445209,-0.026782256,0.428536415,0.683066845,-0.041000176,0.442597389,0.590281785,-0.057091929,0.448660642,0.515550554,-0.074403889,0.391193271,0.558802664,-0.002850542,0.400573283,0.459566176,-0.022050032,0.401033193,0.397274792,-0.038228184,0.399469435,0.342491388,-0.050538797,0.350209117,0.545160115,-0.011042748,0.359916031,0.429135323,-0.02826458,0.362663984,0.359629065,-0.051485322,0.365947843,0.295115054,-0.069378495,0.309855223,0.55279094,-0.025335314,0.316064298,0.442411065,-0.047649432,0.320700198,0.376200438,-0.072853677,0.327000797,0.319248706,-0.089972541,0.26862362,0.578679681,-0.043448802,0.271046072,0.497310877,-0.064461187,0.277286619,0.44377172,-0.082055055,0.285647273,0.392555028,-0.094974458
A,0.309990495,0.820478797,5.18E-09,0.380663276,0.773224354,-0.028601112,0.428832352,0.682827115,-0.044710014,0.442579269,0.591030121,-0.062387567,0.449144661,0.515861273,-0.081361905,0.391279846,0.558408976,-0.008141641,0.40103054,0.458345175,-0.028964827,0.401953846,0.396042705,-0.045817636,0.400860488,0.341635615,-0.058546636,0.350182474,0.545087278,-0.016064884,0.359797865,0.428806812,-0.034802046,0.36296618,0.359605312,-0.058126137,0.366827697,0.295009762,-0.076035321,0.309818506,0.553037763,-0.030004567,0.315305322,0.44287324,-0.053094771,0.319929302,0.376671374,-0.078077026,0.326623559,0.319397271,-0.095126301,0.268334925,0.579799175,-0.047849327,0.270334125,0.497686028,-0.069459043,0.276247829,0.44390291,-0.087021321,0.284654796,0.392737269,-0.099907182
A,0.314467341,0.814083993,5.15E-09,0.384521574,0.767805755,-0.024209423,0.431876242,0.675786316,-0.035064247,0.445193142,0.583010852,-0.048110921,0.453528702,0.509674668,-0.062292401,0.394127071,0.558820665,0.004430798,0.405113578,0.462384641,-0.011531816,0.406155199,0.402411819,-0.025371196,0.405071408,0.34997642,-0.036040936,0.354815811,0.543535173,-0.003285301,0.367391944,0.431329191,-0.017199807,0.371570766,0.362552047,-0.038377915,0.376014471,0.298974752,-0.054761242,0.316134781,0.548968494,-0.017194083,0.323649347,0.442253351,-0.036483582,0.328205377,0.377850175,-0.05962823,0.334635049,0.323404312,-0.075268567,0.276350617,0.572299182,-0.03487587,0.278901577,0.492637902,-0.053662989,0.284017831,0.439538777,-0.069875568,0.291283369,0.38939628,-0.081537634
A,0.318515718,0.811099112,5.25E-09,0.387530029,0.766244531,-0.020280309,0.434856713,0.676105797,-0.029323939,0.449619293,0.586468577,-0.041114438,0.457671821,0.517046213,-0.054186922,0.399245262,0.561285794,0.006437357,0.410481811,0.467515647,-0.008714936,0.411806941,0.408591479,-0.021839919,0.411088645,0.356930196,-0.031962655,0.360685021,0.545900524,-0.002726826,0.373259634,0.43607232,-0.016024513,0.377520949,0.368765771,-0.035925295,0.381957382,0.306880563,-0.051373389,0.322329044,0.551098287,-0.017624095,0.330762297,0.446534216,-0.035966914,0.335528612,0.383711755,-0.057407316,0.342072755,0.330298305,-0.071943656,0.282731056,0.573723793,-0.036026753,0.286897898,0.49579978,-0.05383281,0.292565227,0.44415766,-0.068827905,0.30003342,0.395006418,-0.079647429
A,0.3211523,0.805488288,5.24E-09,0.390181154,0.762377858,-0.022295747,0.435766995,0.675579071,-0.032621104,0.4490906,0.587249458,-0.045199476,0.458831668,0.517716348,-0.058964089,0.399850875,0.559499025,0.003219149,0.411323249,0.466752946,-0.012218938,0.413937122,0.409071594,-0.025363544,0.414401174,0.358613431,-0.03548662,0.361379921,0.544458866,-0.004780897,0.374112517,0.436541378,-0.018437941,0.379389256,0.372133464,-0.038372923,0.384876698,0.312199146,-0.053699691,0.323564917,0.549474239,-0.018476641,0.331692636,0.446372718,-0.037180018,0.337183237,0.384718955,-0.059084732,0.344466507,0.331884623,-0.073868543,0.284228563,0.57221216,-0.035641428,0.28737849,0.495156467,-0.053846788,0.292724252,0.443470538,-0.069301948,0.300352275,0.394227207,-0.080413088
A,0.320432246,0.804113746,5.15E-09,0.390008718,0.762180805,-0.022376046,0.435357332,0.675626516,-0.032528594,0.448865592,0.587993562,-0.044927254,0.459442079,0.518670738,-0.058566902,0.399492979,0.559295774,0.004042957,0.410767376,0.466819078,-0.011264005,0.413172036,0.408839881,-0.024671996,0.413639486,0.358106971,-0.035075776,0.361127198,0.544356883,-0.00376475,0.373629987,0.436496764,-0.017322822,0.379053712,0.371587098,-0.037709132,0.384828329,0.311545491,-0.05342323,0.323543757,0.549577653,-0.017339129,0.331159353,0.446661741,-0.036138996,0.336621076,0.38529712,-0.058643162,0.344048053,0.332297236,-0.073836088,0.284539193,0.57244724,-0.034349773,0.287722468,0.496087879,-0.052828211,0.29370299,0.445289254,-0.06869404,0.301987052,0.396854758,-0.080095939
A,0.320090801,0.801746368,5.19E-09,0.388956875,0.760999203,-0.020542458,0.434698761,0.676169515,-0.030483352,0.448492855,0.590424418,-0.043124314,0.45942077,0.522956908,-0.057052426,0.400499851,0.560424328,0.004524765,0.411650062,0.469683498,-0.0107784,0.413644016,0.412239432,-0.02407177,0.413602531,0.361727595,-0.034315381,0.362334877,0.54493767,-0.004254433,0.375476807,0.439093679,-0.017870238,0.380832136,0.37508595,-0.037585258,0.386167854,0.31565544,-0.052735578,0.324686587,0.549510419,-0.018565005,0.332881063,0.448709726,-0.036784343,0.338040769,0.388489664,-0.057745464,0.3446576,0.336581469,-0.07194297,0.28553912,0.571661353,-0.036279574,0.288939834,0.49559021,-0.053912412,0.294560611,0.445433199,-0.068547308,0.302024692,0.397627354,-0.079081334
A,0.322529018,0.800225377,4.95E-09,0.390415937,0.7601614,-0.020195581,0.436104,0.676172912,-0.030030651,0.450104535,0.590848207,-0.042599551,0.460815549,0.523501396,-0.05645024,0.403802484,0.563761055,0.005207004,0.414540023,0.473358124,-0.009918017,0.415884733,0.416340709,-0.023251118,0.415328413,0.366576374,-0.033574849,0.366298944,0.548313797,-0.003747368,0.379378557,0.443157673,-0.017165968,0.384502083,0.378751397,-0.037070841,0.389757454,0.31994465,-0.052466512,0.329111159,0.552338362,-0.018258592,0.337202817,0.451861441,-0.036266249,0.342324078,0.391564488,-0.057478961,0.349044949,0.340730608,-0.071967244,0.290507734,0.573359787,-0.036151197,0.293841302,0.497241855,-0.053728517,0.299553692,0.447492808,-0.068507023,0.307221413,0.400859773,-0.079236642
A,0.322200537,0.799861729,5.00E-09,0.390965462,0.75912714,-0.01741359,0.435509205,0.675567627,-0.025576197,0.449667871,0.59150368,-0.03684606,0.460982382,0.525020361,-0.049418334,0.402913034,0.561517596,0.009213703,0.4140535,0.471803606,-0.004168763,0.415667355,0.414640725,-0.016720159,0.415517718,0.3645643,-0.026700195,0.365581036,0.547115743,-0.000217144,0.376814932,0.442156136,-0.01209945,0.38067168,0.378179431,-0.031582884,0.384506702,0.319721729,-0.046647146,0.328530222,0.552231312,-0.014929056,0.335721582,0.452762932,-0.031891562,0.340293258,0.393137753,-0.053033736,0.346014023,0.341482341,-0.067407101,0.290397972,0.574207544,-0.03265762,0.293556392,0.499611795,-0.049385004,0.299523711,0.450714648,-0.063832141,0.306881994,0.403892815,-0.074354172
A,0.327689588,0.799898863,5.10E-09,0.395550698,0.760786116,-0.018525165,0.44175458,0.67569077,-0.025873754,0.455616176,0.589922667,-0.035745397,0.464874148,0.523681045,-0.046770923,0.407972425,0.567665935,0.00824268,0.419473201,0.478430331,-0.004875231,0.421499074,0.422458589,-0.016496096,0.421520859,0.373722076,-0.025528319,0.371003777,0.551463544,0.000137129,0.384345293,0.447485566,-0.011364842,0.389771849,0.383435249,-0.029803023,0.39535436,0.325700074,-0.044083882,0.334564596,0.554801583,-0.013389463,0.342974961,0.455398083,-0.030091323,0.347552925,0.396346092,-0.050405554,0.35407576,0.347207576,-0.0640532,0.296877831,0.57440424,-0.030129625,0.299951911,0.501046777,-0.046541315,0.305051863,0.452439338,-0.060803082,0.312413633,0.407187581,-0.071018279
A,0.331361055,0.797536016,5.11E-09,0.399356693,0.758113205,-0.01685256,0.443767846,0.675975502,-0.023173738,0.456833482,0.592278898,-0.032025609,0.464947164,0.527581453,-0.041943226,0.409337133,0.565699756,0.009924818,0.420140803,0.475876451,-0.00174268,0.422922939,0.41979897,-0.012571208,0.423946053,0.371496022,-0.021173183,0.37334919,0.550835073,0.001964185,0.384332865,0.446211874,-0.007895488,0.3900567,0.382844537,-0.025485966,0.39591065,0.326098204,-0.039233122,0.337219566,0.554734349,-0.01109751,0.344106227,0.454811245,-0.026410341,0.349529773,0.395081073,-0.046624653,0.356876761,0.345188081,-0.060388118,0.299487412,0.575198948,-0.027081933,0.301130414,0.502963543,-0.042607233,0.306610823,0.453908861,-0.056610733,0.314414561,0.40814656,-0.066727348
